TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,5556,SystemSettings,0x8c88b49ab070,0x740,ALPC Port,0x1f0001,
0,5556,SystemSettings,0x8c88b3662a10,0x744,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4bb95a0,0x748,Event,0x1f0003,
0,5556,SystemSettings,0x8c88aecfe310,0x74c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b492b702,0x754,Controller,0x1f0003,
0,5556,SystemSettings,0x8c88af5af040,0x758,Thread,0x1fffff,Tid 9056 Pid 5556
0,5556,SystemSettings,0x8c88afdab6f0,0x75c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b42a0702,0x760,PowerRequest,0x1f0003,
0,5556,SystemSettings,0x8c88af259642,0x764,DxgkSharedProtectedSessionObject,0x1f0003,
0,5556,SystemSettings,0x8c88b4406080,0x768,File,0x120089,"\Device\DeviceApi\Dev\Query"
0,5556,SystemSettings,0x8c88b16da070,0x76c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b36bdb70,0x770,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af2791e0,0x774,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afc3a080,0x778,Thread,0x1fffff,Tid 8944 Pid 5556
0,5556,SystemSettings,0x8c88aeee8350,0x77c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b390cd90,0x788,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b3e0f300,0x78c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b0288040,0x790,Thread,0x1fffff,Tid 2916 Pid 5556
0,5556,SystemSettings,0x8c88afb05040,0x794,Thread,0x1fffff,Tid 6668 Pid 5556
0,5556,SystemSettings,0xd086aa22d4a0,0x79c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT"
0,5556,SystemSettings,0x8c88b5361b40,0x7a0,ALPC Port,0x1f0001,
0,5556,SystemSettings,0x8c88b3f2bb40,0x7a8,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b46a8c40,0x7ac,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b1af9b90,0x7b0,Event,0x1f0003,
0,5556,SystemSettings,0x8c88afc59080,0x7b4,Thread,0x1fffff,Tid 6924 Pid 5556
0,5556,SystemSettings,0x8c88b3a1afe0,0x7bc,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b47858d0,0x7c0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afc9b080,0x7c4,Thread,0x1fffff,Tid 4476 Pid 5556
0,5556,SystemSettings,0x8c88b1a38af0,0x7c8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afecfeb0,0x7cc,Timer,0x100002,
0,5556,SystemSettings,0x8c88b493f8b0,0x7d0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b48fded0,0x7d4,Event,0x1f0003,
0,5556,SystemSettings,0x8c88af3924b0,0x7d8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af434a60,0x7dc,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b33e4710,0x7e0,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b3b751b0,0x7e4,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b491f4f0,0x7e8,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b4426c60,0x7ec,Timer,0x100002,
0,5556,SystemSettings,0x8c88b2284920,0x7f0,Event,0x1f0003,
0,5556,SystemSettings,0x8c88aef3d1a0,0x7f4,Event,0x1f0003,
0,5556,SystemSettings,0x8c88afc27080,0x7f8,Thread,0x1fffff,Tid 5964 Pid 5556
0,5556,SystemSettings,0x8c88b1a9a810,0x804,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b3987080,0x808,Thread,0x1fffff,Tid 8784 Pid 5556
0,5556,SystemSettings,0x8c88b46d9630,0x814,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b177b240,0x818,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1a08650,0x81c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b23412d0,0x820,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af68de20,0x824,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086aa6c0c80,0x828,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES"
0,5556,SystemSettings,0xd086a9c89070,0x82c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES\PACKAGE"
0,5556,SystemSettings,0xd086a9288c50,0x830,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES\PACKAGE\WINDOWS.IMMERSIVECONTROLPANEL_10.0.1.1000_NEUTRAL_NEUTRAL_CW5N1H2TXYEWY"
0,5556,SystemSettings,0xd086a9d138c0,0x834,Key,0x20019,"A\{88BE4367-170C-442E-92FF-2AFDC2626B77}"
0,5556,SystemSettings,0x8c88b4523800,0x838,Event,0x1f0003,
0,5556,SystemSettings,0xd086aa595c00,0x848,Section,0xf0007,HWNDInterface:1079c
0,5556,SystemSettings,0x8c88aef28470,0x84c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b3a192b0,0x850,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af5fd4b0,0x854,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4485e60,0x858,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b53c4320,0x85c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b5343780,0x860,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af669ce0,0x864,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af065b70,0x868,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af4bd680,0x86c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af477740,0x870,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b53b9f90,0x874,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1119260,0x878,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b380ad60,0x87c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b5345930,0x880,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4a4e6b0,0x884,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b53de8e0,0x888,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af20a690,0x88c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3733cc0,0x890,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b04d4db0,0x894,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086aa595c00,0x898,Section,0xf0007,HWNDInterface:1079c
0,5556,SystemSettings,0x8c88b45a2250,0x89c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af01a930,0x8a0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af233060,0x8a4,TpWorkerFactory,0xf00ff,
0,5556,SystemSettings,0x8c88b378efe0,0x8a8,Event,0x1f0003,
0,5556,SystemSettings,0xd086aa6b0070,0x8ac,Key,0x1,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER"
0,5556,SystemSettings,0x8c88b167c6d0,0x8b0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afd09700,0x8b4,Thread,0x1fffff,Tid 8592 Pid 5556
0,5556,SystemSettings,0x8c88b374ed60,0x8bc,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3f95660,0x8c0,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b4204320,0x8c4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afb53420,0x8c8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b40871f0,0x8cc,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b3ac53d0,0x8d0,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88afb06080,0x8d4,Thread,0x1fffff,Tid 7476 Pid 5556
0,5556,SystemSettings,0x8c88aef21a10,0x8d8,IRTimer,0x100002,
0,5556,SystemSettings,0x8c88b14df4d0,0x8dc,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b455f650,0x8e0,IRTimer,0x100002,
0,5556,SystemSettings,0x8c88b42d0f90,0x8e4,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b1a0b540,0x8f0,Event,0x1f0003,
0,5556,SystemSettings,0x8c88aecd1662,0x8f4,DxgkSharedSyncObject,0x1f0001,
0,5556,SystemSettings,0x8c88b44af950,0x8f8,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88b36e4060,0x8fc,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b4b77d30,0x900,Composition,0x3,
0,5556,SystemSettings,0x8c88b4b405b0,0x904,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b0592070,0x908,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b066d170,0x90c,Composition,0x1,
0,5556,SystemSettings,0x8c88b41ec8b0,0x910,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b06706f0,0x914,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af6ec900,0x918,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b05d6f90,0x91c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b476a640,0x920,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b2bb02c0,0x924,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4762560,0x928,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afcaed80,0x92c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b14a9160,0x930,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b38f1eb0,0x934,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b473da50,0x938,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4226da0,0x93c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3bf7d30,0x940,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b360f620,0x944,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b47a1970,0x948,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af5cd4b0,0x94c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b46b32b0,0x950,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b543b1f0,0x954,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b459b730,0x958,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af59c070,0x95c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b2fcb070,0x960,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b11f4260,0x964,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b468d120,0x968,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4370110,0x96c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b2b40d60,0x970,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b48497c0,0x974,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afa7d1f0,0x978,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086a9b48ab0,0x97c,Key,0xf003f,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES"
0,5556,SystemSettings,0x8c88b1775350,0x980,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b22ede00,0x984,File,0x120089,"\Device\HarddiskVolume2\Windows\Fonts\segoeuil.ttf"
0,5556,SystemSettings,0xd086b0ab0720,0x988,Section,0xf0005,
0,5556,SystemSettings,0x8c88af303820,0x98c,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086aa1b8d30,0x990,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\EXTENSIONS"
0,5556,SystemSettings,0xd086a87a4be0,0x994,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\EXTENSIONS"
0,5556,SystemSettings,0x8c88b2163af0,0x998,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b176c440,0x99c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b22e38e0,0x9a0,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086a949a830,0x9a4,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\EXTENSIONS\CONTRACTID"
0,5556,SystemSettings,0x8c88afcfe700,0x9a8,Thread,0x1fffff,Tid 6016 Pid 5556
0,5556,SystemSettings,0x8c88af56f770,0x9ac,ALPC Port,0x1f0001,
0,5556,SystemSettings,0x8c88b0709590,0x9b0,Event,0x1f0003,
0,5556,SystemSettings,0xd086a5d3b9a0,0x9b4,Section,0x0,
0,5556,SystemSettings,0xd086a5d446d0,0x9b8,Section,0x0,
0,5556,SystemSettings,0x8c88b5bf9150,0x9bc,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b46e1ef0,0x9c0,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\windows.ui.xaml.dll.mui"
0,5556,SystemSettings,0x8c88aeea9202,0x9c4,FilterCommunicationPort,0x1f0003,
0,5556,SystemSettings,0x8c88af1958e0,0x9c8,Event,0x1f0003,
0,5556,SystemSettings,0x8c88afc2d080,0x9cc,Thread,0x1fffff,Tid 8956 Pid 5556
0,5556,SystemSettings,0x8c88afc2d080,0x9d0,Thread,0x1fffff,Tid 8956 Pid 5556
0,5556,SystemSettings,0x8c88b5a5a1e0,0x9d4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88aec31bf0,0x9d8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afcac340,0x9dc,EtwRegistration,0x804,
0,5556,SystemSettings,0xd086a54e9a90,0x9e0,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\EXTENSIONS\CONTRACTID"
0,5556,SystemSettings,0x8c88b302a900,0x9e4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b5a30070,0x9e8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b294b6e0,0x9ec,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afe15890,0x9f0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b07811c2,0x9f4,DxgkCurrentDxgProcessObject,0x1f0001,
0,5556,SystemSettings,0x8c88af3174a0,0x9f8,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b17c27f2,0x9fc,UserApcReserve,0x1f0001,
0,5556,SystemSettings,0x8c88b5b65a50,0xa00,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b4443070,0xa04,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88aec39290,0xa08,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b33d2a50,0xa0c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4ad83e0,0xa10,Composition,0x3,
0,5556,SystemSettings,0x8c88b33d2620,0xa14,Composition,0x1,
0,5556,SystemSettings,0x8c88b29e2680,0xa18,Composition,0x1,
0,5556,SystemSettings,0x8c88b236e150,0xa1c,Composition,0x1,
0,5556,SystemSettings,0x8c88b04ea660,0xa20,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b4505980,0xa24,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b1762290,0xa28,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b44fe170,0xa2c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b4550e70,0xa34,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b13a5260,0xa40,Event,0x1f0003,
0,5556,SystemSettings,0x8c88afaf9080,0xa44,Thread,0x1fffff,Tid 8188 Pid 5556
0,5556,SystemSettings,0x8c88afaf9080,0xa48,Thread,0x1fffff,Tid 8188 Pid 5556
0,5556,SystemSettings,0x8c88b3b26a00,0xa4c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af40f980,0xa50,Composition,0x1,
0,5556,SystemSettings,0x8c88b3c64d50,0xa54,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4650450,0xa58,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b46cb840,0xa5c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b40a5580,0xa60,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1a8f960,0xa64,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b41a62c0,0xa68,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b45465b0,0xa6c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b15488e0,0xa70,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b12cbdf0,0xa74,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b148cbf0,0xa78,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1485230,0xa7c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b12c0f90,0xa80,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b14f4ca0,0xa84,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1529160,0xa88,Event,0x1f0003,BcastdvrStartup73BD1D72-A850-47FF-82E1-8F30D2C38FFE
0,5556,SystemSettings,0x8c88b142c670,0xa8c,WaitCompletionPacket,0x1,
0,5556,SystemSettings,0x8c88b48d5690,0xa90,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88b41aa540,0xa94,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3525be0,0xa98,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1ac9940,0xa9c,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4844f90,0xaa0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af11eb60,0xaa4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b416a9e0,0xaa8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1401be0,0xaac,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3266b90,0xab0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1391810,0xab4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1401de0,0xab8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af5fcbb0,0xabc,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88b4340860,0xac0,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88b489a5b0,0xac4,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88af24cf10,0xac8,Semaphore,0x100003,
0,5556,SystemSettings,0x8c88b1394c90,0xacc,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1396970,0xad0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b13a53f0,0xad4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b13a7850,0xad8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b13c1e30,0xadc,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1232b50,0xae0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1407840,0xae4,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88af48ad80,0xae8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88afdcb9f0,0xaec,ALPC Port,0x1f0001,
0,5556,SystemSettings,0x8c88b5a641e0,0xaf0,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b0288040,0xaf4,Thread,0x1fffff,Tid 2916 Pid 5556
0,5556,SystemSettings,0x8c88b138d680,0xaf8,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b123ba40,0xafc,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b125bc30,0xb00,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b1400750,0xb04,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b4502d60,0xb08,EtwRegistration,0x804,
0,5556,SystemSettings,0x8c88b3fda8b0,0xb0c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b04f1fe0,0xb1c,Event,0x1f0003,
0,5556,SystemSettings,0x8c88b5712700,0xb20,Thread,0x1fffff,Tid 4580 Pid 5556
0,5556,SystemSettings,0x8c88b5712700,0xb30,Thread,0x1fffff,Tid 4580 Pid 5556
0,5556,SystemSettings,0x8c88b7ef0eb0,0xb50,Timer,0x100002,
0,5556,SystemSettings,0x8c88b64fdef0,0xb54,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui"
0,5556,SystemSettings,0x8c88b3c32640,0xb58,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\Windows.Graphics.dll.mui"
0,5556,SystemSettings,0x8c88afc1b202,0xb5c,WindowStation,0x1f0003,
0,5556,SystemSettings,0x8c88afc1b3c2,0xb6c,Composition,0x1f0003,
0,5556,SystemSettings,0x8c88afe78080,0xbd8,Thread,0x100010,Tid 8900 Pid 5556
0,6988,RuntimeBroker.,0xd086b66c3f70,0x4,Key,0x9,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS"
0,6988,RuntimeBroker.,0x8c88b4b398c0,0x8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b29a9fe0,0xc,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b44878e0,0x10,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88b380b680,0x14,IoCompletion,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b18d32e0,0x18,TpWorkerFactory,0xf00ff,
0,6988,RuntimeBroker.,0x8c88b4a611b0,0x1c,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b46208d0,0x20,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88af2c6530,0x24,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b415a990,0x28,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88b076e070,0x2c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afd92500,0x30,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b33d38a0,0x34,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a4673080,0x38,Directory,0x3,KnownDlls
0,6988,RuntimeBroker.,0x8c88b3fbdec0,0x3c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af4a7790,0x40,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b418eef0,0x44,File,0x100020,"\Device\HarddiskVolume2\Windows\System32"
0,6988,RuntimeBroker.,0x8c88afb3ad60,0x48,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afce3440,0x4c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b4842a00,0x50,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b461ee80,0x54,IoCompletion,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b53e8a40,0x58,TpWorkerFactory,0xf00ff,
0,6988,RuntimeBroker.,0x8c88b48b46f0,0x5c,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b450a160,0x60,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88af63e280,0x64,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b13061e0,0x68,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0xd086a7ceb640,0x6c,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS"
0,6988,RuntimeBroker.,0x8c88b22131d0,0x70,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a5c94b50,0x74,Key,0x20019,MACHINE
0,6988,RuntimeBroker.,0x8c88b441f340,0x78,File,0x100001,"\Device\CNG"
0,6988,RuntimeBroker.,0xd086aa27af70,0x7c,Key,0x20019,MACHINE
0,6988,RuntimeBroker.,0xd086a894d070,0x80,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\OLE"
0,6988,RuntimeBroker.,0x8c88b3e31f60,0x84,Event,0x1f0003,
0,6988,RuntimeBroker.,0xd086a9214de0,0x8c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\LOCAL SETTINGS"
0,6988,RuntimeBroker.,0x8c88b17aeb60,0x90,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3775070,0x94,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b46539f0,0x98,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b48435b0,0x9c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afe39800,0xa0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b461efe0,0xa4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b04eb8c0,0xa8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88aef3afe0,0xac,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88afeb8ed0,0xb0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b1652bc0,0xb4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b379fc80,0xb8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aadbeea0,0xbc,Directory,0xf,BaseNamedObjects
0,6988,RuntimeBroker.,0x8c88b5bc6150,0xc0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b472b900,0xc4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b48591f0,0xc8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afe44950,0xcc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3a914c0,0xd0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b3e1f920,0xd4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b46a4460,0xd8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b3d3cd70,0xdc,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b05216f0,0xe0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af0084f0,0xe4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b3a24300,0xe8,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88b4183bd0,0xec,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b1a19170,0xf0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af586d60,0xf4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af020d60,0xf8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b35d4fe0,0xfc,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b1945bd0,0x100,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afae0d60,0x104,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b155d7c0,0x108,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3fb3cc0,0x10c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b22ecc80,0x110,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b2ba72e0,0x11c,WindowStation,0xf037f,WinSta0
0,6988,RuntimeBroker.,0x8c88b2302090,0x120,Desktop,0xf01ff,Default
0,6988,RuntimeBroker.,0x8c88b2ba72e0,0x124,WindowStation,0xf037f,WinSta0
0,6988,RuntimeBroker.,0x8c88b468d4c0,0x128,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af4dd940,0x12c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b1ae5b70,0x130,EtwRegistration,0x804,
